review_id,cluster,Sentiment,region,threshold
bn_2137,0,2,B_uniform,0.95
bn_2138,0,2,B_uniform,0.95
bn_2139,0,2,B_uniform,0.95
bn_2140,1,2,B_uniform,0.95
bn_2141,1,2,B_uniform,0.95
bn_2142,0,2,B_uniform,0.95
bn_2143,0,2,B_uniform,0.95
bn_2144,0,2,B_uniform,0.95
bn_2145,2,2,B_uniform,0.95
bn_2146,1,2,B_uniform,0.95
bn_2147,1,2,B_uniform,0.95
bn_2148,2,2,B_uniform,0.95
bn_2149,1,2,B_uniform,0.95
bn_2150,2,2,B_uniform,0.95
bn_2151,2,2,B_uniform,0.95
bn_2152,2,2,B_uniform,0.95
bn_2153,1,2,B_uniform,0.95
bn_2154,1,2,B_uniform,0.95
bn_2155,0,2,B_uniform,0.95
bn_2156,0,2,B_uniform,0.95
bn_2157,1,2,B_uniform,0.95
bn_2158,1,2,B_uniform,0.95
bn_2159,1,2,B_uniform,0.95
bn_2160,1,2,B_uniform,0.95
bn_2161,1,2,B_uniform,0.95
bn_2162,1,2,B_uniform,0.95
bn_2163,1,2,B_uniform,0.95
bn_2164,0,2,B_uniform,0.95
bn_2165,1,2,B_uniform,0.95
bn_2166,1,2,B_uniform,0.95
bn_2167,1,2,B_uniform,0.95
bn_2168,0,2,B_uniform,0.95
bn_2169,1,2,B_uniform,0.95
bn_2170,1,2,B_uniform,0.95
bn_2171,2,2,B_uniform,0.95
bn_2172,1,2,B_uniform,0.95
bn_2173,0,2,B_uniform,0.95
bn_2174,1,2,B_uniform,0.95
bn_2175,2,2,B_uniform,0.95
bn_2176,0,2,B_uniform,0.95
bn_2177,1,2,B_uniform,0.95
bn_2178,1,2,B_uniform,0.95
bn_2179,0,2,B_uniform,0.95
bn_2180,1,2,B_uniform,0.95
bn_2181,0,2,B_uniform,0.95
bn_2182,2,2,B_uniform,0.95
bn_2183,1,2,B_uniform,0.95
bn_2184,1,2,B_uniform,0.95
bn_2185,2,2,B_uniform,0.95
bn_2186,0,2,B_uniform,0.95
bn_2187,0,2,B_uniform,0.95
bn_2188,1,2,B_uniform,0.95
bn_2189,1,2,B_uniform,0.95
bn_2190,2,2,B_uniform,0.95
bn_2191,1,2,B_uniform,0.95
bn_2192,1,2,B_uniform,0.95
bn_2193,1,2,B_uniform,0.95
bn_2194,2,2,B_uniform,0.95
bn_2195,1,2,B_uniform,0.95
bn_2196,0,2,B_uniform,0.95
bn_2197,1,2,B_uniform,0.95
bn_2198,0,2,B_uniform,0.95
bn_2199,1,2,B_uniform,0.95
bn_2200,0,2,B_uniform,0.95
bn_2201,1,2,B_uniform,0.95
bn_2202,1,2,B_uniform,0.95
bn_2203,1,2,B_uniform,0.95
bn_2204,0,2,B_uniform,0.95
bn_2205,1,2,B_uniform,0.95
bn_2206,2,2,B_uniform,0.95
bn_2207,0,2,B_uniform,0.95
bn_2208,1,2,B_uniform,0.95
bn_2209,0,2,B_uniform,0.95
bn_2210,0,2,B_uniform,0.95
bn_2211,0,2,B_uniform,0.95
bn_2212,1,2,B_uniform,0.95
bn_2213,2,2,B_uniform,0.95
bn_2214,1,2,B_uniform,0.95
bn_2215,1,2,B_uniform,0.95
bn_2216,0,2,B_uniform,0.95
bn_2217,1,2,B_uniform,0.95
bn_2219,2,2,B_uniform,0.95
bn_2220,0,2,B_uniform,0.95
bn_2221,1,2,B_uniform,0.95
bn_2222,1,2,B_uniform,0.95
bn_2223,0,2,B_uniform,0.95
bn_2224,0,2,B_uniform,0.95
bn_2225,1,2,B_uniform,0.95
bn_2226,0,2,B_uniform,0.95
bn_2227,2,2,B_uniform,0.95
bn_2228,2,2,B_uniform,0.95
bn_2229,1,2,B_uniform,0.95
bn_2230,0,2,B_uniform,0.95
bn_2231,1,2,B_uniform,0.95
bn_2232,2,2,B_uniform,0.95
bn_2233,2,2,B_uniform,0.95
bn_2234,1,2,B_uniform,0.95
bn_2235,1,2,B_uniform,0.95
bn_2236,2,2,B_uniform,0.95
bn_2238,1,2,B_uniform,0.95
bn_2239,1,2,B_uniform,0.95
bn_2240,1,2,B_uniform,0.95
bn_2241,1,2,B_uniform,0.95
bn_2242,1,2,B_uniform,0.95
bn_2243,0,2,B_uniform,0.95
bn_2244,1,2,B_uniform,0.95
bn_2245,1,2,B_uniform,0.95
bn_2246,0,2,B_uniform,0.95
bn_2247,2,2,B_uniform,0.95
bn_2248,0,2,B_uniform,0.95
bn_2249,1,2,B_uniform,0.95
bn_2250,1,2,B_uniform,0.95
bn_2251,1,2,B_uniform,0.95
bn_2252,2,2,B_uniform,0.95
bn_2253,1,2,B_uniform,0.95
bn_2254,1,2,B_uniform,0.95
bn_2255,1,2,B_uniform,0.95
bn_2257,0,2,B_uniform,0.95
bn_2258,1,2,B_uniform,0.95
bn_2259,1,2,B_uniform,0.95
bn_2260,1,2,B_uniform,0.95
bn_2261,1,2,B_uniform,0.95
bn_2262,2,2,B_uniform,0.95
bn_2263,2,2,B_uniform,0.95
bn_2264,1,2,B_uniform,0.95
bn_2265,1,2,B_uniform,0.95
bn_2266,1,2,B_uniform,0.95
bn_2267,2,2,B_uniform,0.95
bn_2268,0,2,B_uniform,0.95
bn_2269,2,2,B_uniform,0.95
bn_2270,1,2,B_uniform,0.95
bn_2271,1,2,B_uniform,0.95
bn_2272,1,2,B_uniform,0.95
bn_2273,1,2,B_uniform,0.95
bn_2275,2,2,B_uniform,0.95
bn_2276,2,2,B_uniform,0.95
bn_2277,1,2,B_uniform,0.95
bn_2278,1,2,B_uniform,0.95
bn_2279,1,2,B_uniform,0.95
bn_2280,1,2,B_uniform,0.95
bn_2281,1,2,B_uniform,0.95
bn_2282,0,2,B_uniform,0.95
bn_2283,0,2,B_uniform,0.95
bn_2284,2,2,B_uniform,0.95
bn_2286,0,2,B_uniform,0.95
bn_2287,1,2,B_uniform,0.95
bn_2288,1,2,B_uniform,0.95
bn_2289,2,2,B_uniform,0.95
bn_2290,2,2,B_uniform,0.95
bn_2291,1,2,B_uniform,0.95
bn_2292,1,2,B_uniform,0.95
bn_2293,1,2,B_uniform,0.95
bn_2294,1,2,B_uniform,0.95
bn_2296,1,2,B_uniform,0.95
bn_2298,1,2,B_uniform,0.95
bn_2300,1,2,B_uniform,0.95
bn_2302,1,2,B_uniform,0.95
bn_2304,2,2,B_uniform,0.95
bn_2306,1,2,B_uniform,0.95
bn_2308,2,2,B_uniform,0.95
bn_2310,2,2,B_uniform,0.95
bn_2311,1,2,B_uniform,0.95
bn_2312,1,2,B_uniform,0.95
bn_2314,1,2,B_uniform,0.95
bn_2315,1,2,B_uniform,0.95
bn_2316,0,2,B_uniform,0.95
bn_2317,1,2,B_uniform,0.95
bn_2318,2,2,B_uniform,0.95
bn_2319,2,2,B_uniform,0.95
bn_2320,1,2,B_uniform,0.95
bn_2321,1,2,B_uniform,0.95
bn_2322,2,2,B_uniform,0.95
bn_2323,1,2,B_uniform,0.95
bn_2324,1,2,B_uniform,0.95
bn_2325,2,2,B_uniform,0.95
bn_2326,1,2,B_uniform,0.95
bn_2327,1,2,B_uniform,0.95
bn_2328,2,2,B_uniform,0.95
bn_2329,2,2,B_uniform,0.95
bn_2330,1,2,B_uniform,0.95
bn_2331,1,2,B_uniform,0.95
bn_2332,0,2,B_uniform,0.95
bn_2333,1,2,B_uniform,0.95
bn_2334,0,2,B_uniform,0.95
bn_2335,2,2,B_uniform,0.95
bn_2336,1,2,B_uniform,0.95
bn_2337,1,2,B_uniform,0.95
bn_2338,1,2,B_uniform,0.95
bn_2339,1,2,B_uniform,0.95
bn_2340,2,2,B_uniform,0.95
bn_2341,2,2,B_uniform,0.95
bn_2342,1,2,B_uniform,0.95
bn_2343,1,2,B_uniform,0.95
bn_2344,1,2,B_uniform,0.95
bn_2345,0,2,B_uniform,0.95
bn_2346,1,2,B_uniform,0.95
bn_2347,1,2,B_uniform,0.95
bn_2348,1,2,B_uniform,0.95
bn_2349,1,2,B_uniform,0.95
bn_2350,1,2,B_uniform,0.95
bn_2351,1,2,B_uniform,0.95
bn_2352,1,2,B_uniform,0.95
bn_2353,1,2,B_uniform,0.95
bn_2354,2,2,B_uniform,0.95
bn_2355,1,2,B_uniform,0.95
bn_2356,1,2,B_uniform,0.95
bn_2357,0,2,B_uniform,0.95
bn_2358,2,2,B_uniform,0.95
bn_2359,2,2,B_uniform,0.95
bn_2360,1,2,B_uniform,0.95
bn_2361,0,2,B_uniform,0.95
bn_2362,2,2,B_uniform,0.95
bn_2363,2,2,B_uniform,0.95
bn_2364,2,2,B_uniform,0.95
bn_2365,1,2,B_uniform,0.95
bn_2366,1,2,B_uniform,0.95
bn_2367,2,2,B_uniform,0.95
bn_2368,0,2,B_uniform,0.95
bn_2369,2,2,B_uniform,0.95
bn_2370,1,2,B_uniform,0.95
bn_2371,1,2,B_uniform,0.95
bn_2372,1,2,B_uniform,0.95
bn_2373,1,2,B_uniform,0.95
bn_2374,1,2,B_uniform,0.95
bn_2375,0,2,B_uniform,0.95
bn_2376,2,2,B_uniform,0.95
bn_2377,1,2,B_uniform,0.95
bn_2378,1,2,B_uniform,0.95
bn_2379,2,2,B_uniform,0.95
bn_2380,2,2,B_uniform,0.95
bn_2381,1,2,B_uniform,0.95
bn_2382,1,2,B_uniform,0.95
bn_2383,2,2,B_uniform,0.95
bn_2384,2,2,B_uniform,0.95
bn_2385,1,2,B_uniform,0.95
bn_2386,1,2,B_uniform,0.95
bn_2387,1,2,B_uniform,0.95
bn_2388,1,2,B_uniform,0.95
bn_2389,2,2,B_uniform,0.95
bn_2390,1,2,B_uniform,0.95
bn_2391,1,2,B_uniform,0.95
bn_2392,1,2,B_uniform,0.95
bn_2393,0,2,B_uniform,0.95
bn_2394,0,2,B_uniform,0.95
bn_2395,2,2,B_uniform,0.95
bn_2396,1,2,B_uniform,0.95
bn_2397,2,2,B_uniform,0.95
bn_2398,1,2,B_uniform,0.95
bn_2399,2,2,B_uniform,0.95
bn_2400,1,2,B_uniform,0.95
bn_2401,1,2,B_uniform,0.95
bn_2402,1,2,B_uniform,0.95
bn_2403,1,2,B_uniform,0.95
bn_2404,1,2,B_uniform,0.95
bn_2405,1,2,B_uniform,0.95
bn_2406,1,2,B_uniform,0.95
bn_2407,1,2,B_uniform,0.95
bn_2408,1,2,B_uniform,0.95
bn_2409,1,2,B_uniform,0.95
bn_2410,1,2,B_uniform,0.95
bn_2411,2,2,B_uniform,0.95
bn_2412,2,2,B_uniform,0.95
bn_2413,2,2,B_uniform,0.95
bn_2414,0,2,B_uniform,0.95
bn_2415,1,2,B_uniform,0.95
bn_2416,1,2,B_uniform,0.95
bn_2417,1,2,B_uniform,0.95
bn_2418,0,2,B_uniform,0.95
bn_2419,2,2,B_uniform,0.95
bn_2420,1,2,B_uniform,0.95
bn_2421,2,2,B_uniform,0.95
bn_2422,1,2,B_uniform,0.95
bn_2423,1,2,B_uniform,0.95
bn_2424,1,2,B_uniform,0.95
bn_2425,1,2,B_uniform,0.95
bn_2426,1,2,B_uniform,0.95
bn_2427,1,2,B_uniform,0.95
bn_2428,1,2,B_uniform,0.95
bn_2429,1,2,B_uniform,0.95
bn_2430,2,2,B_uniform,0.95
bn_2431,1,2,B_uniform,0.95
bn_2432,1,2,B_uniform,0.95
bn_2433,1,2,B_uniform,0.95
bn_2434,1,2,B_uniform,0.95
bn_2435,1,2,B_uniform,0.95
bn_2436,1,2,B_uniform,0.95
bn_2437,1,2,B_uniform,0.95
bn_2438,1,2,B_uniform,0.95
bn_2439,2,2,B_uniform,0.95
bn_2440,1,2,B_uniform,0.95
bn_2441,1,2,B_uniform,0.95
bn_2442,2,2,B_uniform,0.95
bn_2443,1,2,B_uniform,0.95
bn_2444,1,2,B_uniform,0.95
bn_2445,2,2,B_uniform,0.95
bn_2446,1,2,B_uniform,0.95
bn_2447,1,2,B_uniform,0.95
bn_2448,1,2,B_uniform,0.95
bn_2449,1,2,B_uniform,0.95
bn_2450,1,2,B_uniform,0.95
bn_2451,2,2,B_uniform,0.95
bn_2452,1,2,B_uniform,0.95
bn_2453,2,2,B_uniform,0.95
bn_2454,1,2,B_uniform,0.95
bn_2455,1,2,B_uniform,0.95
bn_2456,1,2,B_uniform,0.95
bn_2457,1,2,B_uniform,0.95
bn_2458,1,2,B_uniform,0.95
bn_2459,1,2,B_uniform,0.95
bn_2460,1,2,B_uniform,0.95
bn_2461,1,2,B_uniform,0.95
bn_2462,1,2,B_uniform,0.95
bn_2463,1,2,B_uniform,0.95
bn_2464,2,2,B_uniform,0.95
bn_2465,1,2,B_uniform,0.95
bn_2466,1,2,B_uniform,0.95
bn_2467,2,2,B_uniform,0.95
bn_2468,0,2,B_uniform,0.95
bn_2469,0,2,B_uniform,0.95
bn_2470,1,2,B_uniform,0.95
bn_2471,1,2,B_uniform,0.95
bn_2472,1,2,B_uniform,0.95
bn_2473,2,2,B_uniform,0.95
bn_2474,0,2,B_uniform,0.95
bn_2475,0,2,B_uniform,0.95
bn_2476,1,2,B_uniform,0.95
bn_2477,1,2,B_uniform,0.95
bn_2478,2,2,B_uniform,0.95
bn_2479,2,2,B_uniform,0.95
bn_2480,0,2,B_uniform,0.95
bn_2481,0,2,B_uniform,0.95
bn_2482,1,2,B_uniform,0.95
bn_2483,2,2,B_uniform,0.95
bn_2484,0,2,B_uniform,0.95
bn_2485,1,2,B_uniform,0.95
bn_2486,2,2,B_uniform,0.95
bn_2487,1,2,B_uniform,0.95
bn_2488,1,2,B_uniform,0.95
bn_2489,1,2,B_uniform,0.95
bn_2490,0,2,B_uniform,0.95
bn_2491,0,2,B_uniform,0.95
bn_2492,1,2,B_uniform,0.95
bn_2493,1,2,B_uniform,0.95
bn_2494,2,2,B_uniform,0.95
bn_2495,1,2,B_uniform,0.95
bn_2496,2,2,B_uniform,0.95
bn_2497,0,2,B_uniform,0.95
bn_2498,1,2,B_uniform,0.95
bn_2499,1,2,B_uniform,0.95
bn_2500,1,2,B_uniform,0.95
bn_2501,2,2,B_uniform,0.95
bn_2502,0,2,B_uniform,0.95
bn_2503,0,2,B_uniform,0.95
bn_2504,1,2,B_uniform,0.95
bn_2505,2,2,B_uniform,0.95
bn_2506,2,2,B_uniform,0.95
bn_2507,1,2,B_uniform,0.95
bn_2508,1,2,B_uniform,0.95
bn_2509,1,2,B_uniform,0.95
bn_2510,0,2,B_uniform,0.95
bn_2511,1,2,B_uniform,0.95
bn_2512,2,2,B_uniform,0.95
bn_2513,2,2,B_uniform,0.95
bn_2514,1,2,B_uniform,0.95
bn_2515,1,2,B_uniform,0.95
bn_2516,1,2,B_uniform,0.95
bn_2517,1,2,B_uniform,0.95
bn_2518,1,2,B_uniform,0.95
bn_2519,1,2,B_uniform,0.95
bn_2520,1,2,B_uniform,0.95
bn_2521,2,2,B_uniform,0.95
bn_2522,0,2,B_uniform,0.95
bn_2523,1,2,B_uniform,0.95
bn_2524,1,2,B_uniform,0.95
bn_2525,1,2,B_uniform,0.95
bn_2526,0,2,B_uniform,0.95
bn_2527,2,2,B_uniform,0.95
bn_2528,1,2,B_uniform,0.95
bn_2529,2,2,B_uniform,0.95
bn_2530,0,2,B_uniform,0.95
bn_2531,1,2,B_uniform,0.95
bn_2532,0,2,B_uniform,0.95
bn_2533,1,2,B_uniform,0.95
bn_2534,1,2,B_uniform,0.95
bn_2535,1,2,B_uniform,0.95
bn_2536,1,2,B_uniform,0.95
bn_2537,1,2,B_uniform,0.95
bn_2538,0,2,B_uniform,0.95
bn_2539,1,2,B_uniform,0.95
bn_2540,1,2,B_uniform,0.95
bn_2541,1,2,B_uniform,0.95
bn_2542,1,2,B_uniform,0.95
bn_2543,1,2,B_uniform,0.95
bn_2544,1,2,B_uniform,0.95
bn_2545,1,2,B_uniform,0.95
bn_2546,2,2,B_uniform,0.95
bn_2547,1,2,B_uniform,0.95
bn_2548,0,2,B_uniform,0.95
bn_2549,2,2,B_uniform,0.95
bn_2550,0,2,B_uniform,0.95
bn_2551,1,2,B_uniform,0.95
bn_2552,1,2,B_uniform,0.95
bn_2553,1,2,B_uniform,0.95
bn_2554,0,2,B_uniform,0.95
bn_2555,1,2,B_uniform,0.95
bn_2556,1,2,B_uniform,0.95
bn_2557,1,2,B_uniform,0.95
bn_2558,1,2,B_uniform,0.95
bn_2559,1,2,B_uniform,0.95
bn_2560,1,2,B_uniform,0.95
bn_2561,2,2,B_uniform,0.95
bn_2562,1,2,B_uniform,0.95
bn_2563,2,2,B_uniform,0.95
bn_2564,1,2,B_uniform,0.95
bn_2565,1,2,B_uniform,0.95
bn_2566,2,2,B_uniform,0.95
bn_2567,1,2,B_uniform,0.95
bn_2568,1,2,B_uniform,0.95
bn_2569,0,2,B_uniform,0.95
bn_2570,2,2,B_uniform,0.95
bn_2571,1,2,B_uniform,0.95
bn_2572,1,2,B_uniform,0.95
bn_2573,1,2,B_uniform,0.95
bn_2574,0,2,B_uniform,0.95
bn_2575,1,2,B_uniform,0.95
bn_2576,2,2,B_uniform,0.95
bn_2577,2,2,B_uniform,0.95
bn_2578,1,2,B_uniform,0.95
bn_2579,1,2,B_uniform,0.95
bn_2580,2,2,B_uniform,0.95
bn_2581,1,2,B_uniform,0.95
bn_2582,1,2,B_uniform,0.95
bn_2583,1,2,B_uniform,0.95
bn_2584,1,2,B_uniform,0.95
bn_2585,1,2,B_uniform,0.95
bn_2586,0,2,B_uniform,0.95
bn_2587,1,2,B_uniform,0.95
bn_2588,1,2,B_uniform,0.95
bn_2589,1,2,B_uniform,0.95
bn_2590,0,2,B_uniform,0.95
bn_2591,1,2,B_uniform,0.95
bn_2592,1,2,B_uniform,0.95
bn_2593,1,2,B_uniform,0.95
bn_2594,1,2,B_uniform,0.95
bn_2595,0,2,B_uniform,0.95
bn_2596,2,2,B_uniform,0.95
bn_2597,1,2,B_uniform,0.95
bn_2598,1,2,B_uniform,0.95
bn_2599,2,2,B_uniform,0.95
bn_2600,1,2,B_uniform,0.95
bn_2601,1,2,B_uniform,0.95
bn_2602,2,2,B_uniform,0.95
bn_2603,1,2,B_uniform,0.95
bn_2604,2,2,B_uniform,0.95
bn_2605,2,2,B_uniform,0.95
bn_2606,1,2,B_uniform,0.95
bn_2607,2,2,B_uniform,0.95
bn_2608,1,2,B_uniform,0.95
bn_2610,2,2,B_uniform,0.95
bn_2611,1,2,B_uniform,0.95
bn_2612,0,2,B_uniform,0.95
bn_2613,1,2,B_uniform,0.95
bn_2614,1,2,B_uniform,0.95
bn_2615,2,2,B_uniform,0.95
bn_2616,1,2,B_uniform,0.95
bn_2617,1,2,B_uniform,0.95
bn_2618,1,2,B_uniform,0.95
bn_2619,2,2,B_uniform,0.95
bn_2620,0,2,B_uniform,0.95
bn_2621,1,2,B_uniform,0.95
bn_2622,1,2,B_uniform,0.95
bn_2623,1,2,B_uniform,0.95
bn_2624,2,2,B_uniform,0.95
bn_2625,0,2,B_uniform,0.95
bn_2626,1,2,B_uniform,0.95
bn_2628,1,2,B_uniform,0.95
bn_2629,0,2,B_uniform,0.95
bn_2630,1,2,B_uniform,0.95
bn_2631,1,2,B_uniform,0.95
bn_2632,0,2,B_uniform,0.95
bn_2633,1,2,B_uniform,0.95
bn_2634,1,2,B_uniform,0.95
bn_2635,0,2,B_uniform,0.95
bn_2636,2,2,B_uniform,0.95
bn_2637,0,2,B_uniform,0.95
bn_2638,1,2,B_uniform,0.95
bn_2639,1,2,B_uniform,0.95
bn_2640,2,2,B_uniform,0.95
bn_2641,1,2,B_uniform,0.95
bn_2642,1,2,B_uniform,0.95
bn_2643,1,2,B_uniform,0.95
bn_2644,1,2,B_uniform,0.95
bn_2645,2,2,B_uniform,0.95
bn_2646,1,2,B_uniform,0.95
bn_2647,0,2,B_uniform,0.95
bn_2648,1,2,B_uniform,0.95
bn_2649,1,2,B_uniform,0.95
bn_2650,1,2,B_uniform,0.95
bn_2651,1,2,B_uniform,0.95
bn_2652,0,2,B_uniform,0.95
bn_2653,1,2,B_uniform,0.95
bn_2654,2,2,B_uniform,0.95
bn_2655,1,2,B_uniform,0.95
bn_2656,1,2,B_uniform,0.95
bn_2657,1,2,B_uniform,0.95
bn_2658,0,2,B_uniform,0.95
bn_2659,1,2,B_uniform,0.95
bn_2660,1,2,B_uniform,0.95
bn_2662,2,2,B_uniform,0.95
bn_2663,1,2,B_uniform,0.95
bn_2664,1,2,B_uniform,0.95
bn_2665,1,2,B_uniform,0.95
bn_2666,2,2,B_uniform,0.95
bn_2667,1,2,B_uniform,0.95
bn_2668,0,2,B_uniform,0.95
bn_2669,0,2,B_uniform,0.95
bn_2670,1,2,B_uniform,0.95
bn_2671,1,2,B_uniform,0.95
bn_2672,2,2,B_uniform,0.95
bn_2673,2,2,B_uniform,0.95
bn_2674,0,2,B_uniform,0.95
bn_2675,1,2,B_uniform,0.95
bn_2676,1,2,B_uniform,0.95
bn_2677,0,2,B_uniform,0.95
bn_2678,2,2,B_uniform,0.95
bn_2679,1,2,B_uniform,0.95
bn_2680,1,2,B_uniform,0.95
bn_2681,1,2,B_uniform,0.95
bn_2682,0,2,B_uniform,0.95
bn_2683,2,2,B_uniform,0.95
bn_2684,1,2,B_uniform,0.95
bn_2685,1,2,B_uniform,0.95
bn_2686,1,2,B_uniform,0.95
bn_2687,1,2,B_uniform,0.95
bn_2688,0,2,B_uniform,0.95
bn_2689,0,2,B_uniform,0.95
bn_2691,1,2,B_uniform,0.95
bn_2692,0,2,B_uniform,0.95
bn_2693,1,2,B_uniform,0.95
bn_2694,0,2,B_uniform,0.95
bn_2695,2,2,B_uniform,0.95
bn_2696,0,2,B_uniform,0.95
bn_2697,1,2,B_uniform,0.95
bn_2698,0,2,B_uniform,0.95
bn_2699,1,2,B_uniform,0.95
bn_2700,0,2,B_uniform,0.95
bn_2701,1,2,B_uniform,0.95
bn_2702,2,2,B_uniform,0.95
bn_2703,0,2,B_uniform,0.95
bn_2704,1,2,B_uniform,0.95
bn_2705,1,2,B_uniform,0.95
bn_2706,1,2,B_uniform,0.95
bn_2707,1,2,B_uniform,0.95
bn_2708,0,2,B_uniform,0.95
bn_2709,0,2,B_uniform,0.95
bn_2711,1,2,B_uniform,0.95
bn_2712,2,2,B_uniform,0.95
bn_2713,1,2,B_uniform,0.95
bn_2714,1,2,B_uniform,0.95
bn_2715,1,2,B_uniform,0.95
