_timestamp_utc,_git_commit,_untracked_files,_config,_python,_platform,key,plot_id,replicate_seed,target_level,condition,verifier_b_target_probability,verifier_b_binary_success,verifier_a_target_probability,gave_up,logical_generator_calls,logical_generator_tokens,attempt_scores
2026-08-22T14:42:51.001905+00:00,4bfefe903b840b826e3ce577b5faf3a6e8576ddf,2,configs/s5_score_bn.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,S5BN|s42|BN002|L1|rag_symbolic_loop,BN002,42,1,rag_symbolic_loop,0.14196385054803154,0,0.9791849280588524,False,3,1566,"[{'attempt': 1, 'verifier_b_target_probability': 0.9748493539467266, 'verifier_a_target_probability': 0.999861313364807}, {'attempt': 2, 'verifier_b_target_probability': 0.1419636881785472, 'verifier_a_target_probability': 0.9791849280588524}]"
2026-08-22T14:42:51.001905+00:00,4bfefe903b840b826e3ce577b5faf3a6e8576ddf,2,configs/s5_score_bn.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,S5BN|s42|BN002|L1|rag_neural_symbolic_feedback,BN002,42,1,rag_neural_symbolic_feedback,0.9748493539467266,1,0.999861313364807,False,1,633,"[{'attempt': 1, 'verifier_b_target_probability': 0.9748493539467266, 'verifier_a_target_probability': 0.999861313364807}]"
2026-08-22T14:42:51.001905+00:00,4bfefe903b840b826e3ce577b5faf3a6e8576ddf,2,configs/s5_score_bn.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,S5BN|s42|BN002|L1|intrinsic_self_critique,BN002,42,1,intrinsic_self_critique,0.9806294142582405,1,0.9999994665211328,False,3,2149,[]
2026-08-22T14:42:51.001905+00:00,4bfefe903b840b826e3ce577b5faf3a6e8576ddf,2,configs/s5_score_bn.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,S5BN|s42|BN002|L1|external_role_self_critique,BN002,42,1,external_role_self_critique,0.9806294142582405,1,0.9999994665211328,False,3,2149,[]
2026-08-22T14:42:51.001905+00:00,4bfefe903b840b826e3ce577b5faf3a6e8576ddf,2,configs/s5_score_bn.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,S5BN|s42|BN002|L1|blind_resampling,BN002,42,1,blind_resampling,0.9748493539467266,1,0.999861313364807,False,1,633,[]
2026-08-22T14:42:51.001905+00:00,4bfefe903b840b826e3ce577b5faf3a6e8576ddf,2,configs/s5_score_bn.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,S5BN|s42|BN003|L0|zero_shot,BN003,42,0,zero_shot,0.053076382309476866,0,8.085920265799018e-06,False,1,576,[]
2026-08-22T14:42:51.001905+00:00,4bfefe903b840b826e3ce577b5faf3a6e8576ddf,2,configs/s5_score_bn.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,S5BN|s42|BN003|L0|static_few_shot,BN003,42,0,static_few_shot,0.03337526395919843,0,5.3517190679031046e-12,False,1,807,[]
2026-08-22T14:42:51.001905+00:00,4bfefe903b840b826e3ce577b5faf3a6e8576ddf,2,configs/s5_score_bn.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,S5BN|s42|BN003|L0|rag_only,BN003,42,0,rag_only,0.4894420060717817,0,0.9925175465852126,False,1,847,[]
2026-08-22T14:42:51.001905+00:00,4bfefe903b840b826e3ce577b5faf3a6e8576ddf,2,configs/s5_score_bn.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,S5BN|s42|BN003|L0|rag_neural_loop,BN003,42,0,rag_neural_loop,0.4894420060717817,0,0.9925175465852126,False,1,847,"[{'attempt': 1, 'verifier_b_target_probability': 0.48944086752675786, 'verifier_a_target_probability': 0.9925175465852126}]"
2026-08-22T14:42:51.001905+00:00,4bfefe903b840b826e3ce577b5faf3a6e8576ddf,2,configs/s5_score_bn.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,S5BN|s42|BN003|L0|rag_symbolic_loop,BN003,42,0,rag_symbolic_loop,0.4894420060717817,0,0.9925175465852126,False,1,847,"[{'attempt': 1, 'verifier_b_target_probability': 0.4894409759596182, 'verifier_a_target_probability': 0.9925175465852126}]"
2026-08-22T14:42:51.001905+00:00,4bfefe903b840b826e3ce577b5faf3a6e8576ddf,2,configs/s5_score_bn.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,S5BN|s42|BN003|L0|rag_neural_symbolic_feedback,BN003,42,0,rag_neural_symbolic_feedback,0.4894420060717817,0,0.9925175465852126,False,1,847,"[{'attempt': 1, 'verifier_b_target_probability': 0.4894409759596182, 'verifier_a_target_probability': 0.9925175465852126}]"
2026-08-22T14:42:51.001905+00:00,4bfefe903b840b826e3ce577b5faf3a6e8576ddf,2,configs/s5_score_bn.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,S5BN|s42|BN003|L0|intrinsic_self_critique,BN003,42,0,intrinsic_self_critique,0.9815771979719763,1,0.9999998225801631,False,3,2759,[]
2026-08-22T14:42:51.001905+00:00,4bfefe903b840b826e3ce577b5faf3a6e8576ddf,2,configs/s5_score_bn.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,S5BN|s42|BN003|L0|external_role_self_critique,BN003,42,0,external_role_self_critique,0.9819114127539836,1,0.9999999978357722,False,3,2759,[]
2026-08-22T14:42:51.001905+00:00,4bfefe903b840b826e3ce577b5faf3a6e8576ddf,2,configs/s5_score_bn.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,S5BN|s42|BN003|L0|blind_resampling,BN003,42,0,blind_resampling,0.4894420060717817,0,0.9925175465852126,False,1,847,[]
2026-08-22T14:42:51.001905+00:00,4bfefe903b840b826e3ce577b5faf3a6e8576ddf,2,configs/s5_score_bn.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,S5BN|s42|BN003|L1|zero_shot,BN003,42,1,zero_shot,0.02532486175254961,0,5.341931928602538e-09,False,1,592,[]
2026-08-22T14:42:51.001905+00:00,4bfefe903b840b826e3ce577b5faf3a6e8576ddf,2,configs/s5_score_bn.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,S5BN|s42|BN003|L1|static_few_shot,BN003,42,1,static_few_shot,0.953836688954507,1,0.5344686827777215,False,1,821,[]
2026-08-22T14:42:51.001905+00:00,4bfefe903b840b826e3ce577b5faf3a6e8576ddf,2,configs/s5_score_bn.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,S5BN|s42|BN003|L1|rag_only,BN003,42,1,rag_only,0.9264984863716126,1,0.751461208335632,False,1,829,[]
2026-08-22T14:42:51.001905+00:00,4bfefe903b840b826e3ce577b5faf3a6e8576ddf,2,configs/s5_score_bn.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,S5BN|s42|BN003|L1|rag_neural_loop,BN003,42,1,rag_neural_loop,0.9264984863716126,1,0.751461208335632,False,1,829,"[{'attempt': 1, 'verifier_b_target_probability': 0.9264985538609345, 'verifier_a_target_probability': 0.751461208335632}]"
2026-08-22T14:42:51.001905+00:00,4bfefe903b840b826e3ce577b5faf3a6e8576ddf,2,configs/s5_score_bn.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,S5BN|s42|BN003|L1|rag_symbolic_loop,BN003,42,1,rag_symbolic_loop,0.9264984863716126,1,0.751461208335632,True,5,3232,"[{'attempt': 1, 'verifier_b_target_probability': 0.9264985538609345, 'verifier_a_target_probability': 0.751461208335632}, {'attempt': 2, 'verifier_b_target_probability': 0.8890028319381409, 'verifier_a_target_probability': 0.9190966282906118}, {'attempt': 3, 'verifier_b_target_probability': 0.812828004555764, 'verifier_a_target_probability': 0.5584527228650742}]"
2026-08-22T14:42:51.001905+00:00,4bfefe903b840b826e3ce577b5faf3a6e8576ddf,2,configs/s5_score_bn.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,S5BN|s42|BN003|L1|rag_neural_symbolic_feedback,BN003,42,1,rag_neural_symbolic_feedback,0.9264984863716126,1,0.751461208335632,False,1,829,"[{'attempt': 1, 'verifier_b_target_probability': 0.9264985538609345, 'verifier_a_target_probability': 0.751461208335632}]"
2026-08-22T14:42:51.001905+00:00,4bfefe903b840b826e3ce577b5faf3a6e8576ddf,2,configs/s5_score_bn.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,S5BN|s42|BN003|L1|intrinsic_self_critique,BN003,42,1,intrinsic_self_critique,0.919032257509072,1,0.047355525187027486,False,3,2717,[]
2026-08-22T14:42:51.001905+00:00,4bfefe903b840b826e3ce577b5faf3a6e8576ddf,2,configs/s5_score_bn.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,S5BN|s42|BN003|L1|external_role_self_critique,BN003,42,1,external_role_self_critique,0.9515644941302338,1,0.0017755119656494545,False,3,2712,[]
2026-08-22T14:42:51.001905+00:00,4bfefe903b840b826e3ce577b5faf3a6e8576ddf,2,configs/s5_score_bn.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,S5BN|s42|BN003|L1|blind_resampling,BN003,42,1,blind_resampling,0.9264984863716126,1,0.751461208335632,False,1,829,[]
2026-08-22T14:42:51.001905+00:00,4bfefe903b840b826e3ce577b5faf3a6e8576ddf,2,configs/s5_score_bn.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,S5BN|s42|BN004|L0|zero_shot,BN004,42,0,zero_shot,0.03648483788972068,0,0.008861379590689666,False,1,565,[]
2026-08-22T14:42:51.001905+00:00,4bfefe903b840b826e3ce577b5faf3a6e8576ddf,2,configs/s5_score_bn.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,S5BN|s42|BN004|L0|static_few_shot,BN004,42,0,static_few_shot,0.9856285394932272,1,0.9999999999991181,False,1,772,[]
2026-08-22T14:42:51.001905+00:00,4bfefe903b840b826e3ce577b5faf3a6e8576ddf,2,configs/s5_score_bn.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,S5BN|s42|BN004|L0|rag_only,BN004,42,0,rag_only,0.98415978298559,1,0.999999986085535,False,1,970,[]
2026-08-22T14:42:51.001905+00:00,4bfefe903b840b826e3ce577b5faf3a6e8576ddf,2,configs/s5_score_bn.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,S5BN|s42|BN004|L0|rag_neural_loop,BN004,42,0,rag_neural_loop,0.98415978298559,1,0.999999986085535,False,1,970,"[{'attempt': 1, 'verifier_b_target_probability': 0.9841597754029103, 'verifier_a_target_probability': 0.999999986085535}]"
2026-08-22T14:42:51.001905+00:00,4bfefe903b840b826e3ce577b5faf3a6e8576ddf,2,configs/s5_score_bn.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,S5BN|s42|BN004|L0|rag_symbolic_loop,BN004,42,0,rag_symbolic_loop,0.98415978298559,1,0.999999986085535,False,1,970,"[{'attempt': 1, 'verifier_b_target_probability': 0.9841597754029103, 'verifier_a_target_probability': 0.999999986085535}]"
2026-08-22T14:42:51.001905+00:00,4bfefe903b840b826e3ce577b5faf3a6e8576ddf,2,configs/s5_score_bn.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,S5BN|s42|BN004|L0|rag_neural_symbolic_feedback,BN004,42,0,rag_neural_symbolic_feedback,0.98415978298559,1,0.999999986085535,False,1,970,"[{'attempt': 1, 'verifier_b_target_probability': 0.9841597754029103, 'verifier_a_target_probability': 0.999999986085535}]"
2026-08-22T14:42:51.001905+00:00,4bfefe903b840b826e3ce577b5faf3a6e8576ddf,2,configs/s5_score_bn.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,S5BN|s42|BN004|L0|intrinsic_self_critique,BN004,42,0,intrinsic_self_critique,0.9831828743313449,1,0.9999999999964087,False,3,3128,[]
2026-08-22T14:42:51.001905+00:00,4bfefe903b840b826e3ce577b5faf3a6e8576ddf,2,configs/s5_score_bn.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,S5BN|s42|BN004|L0|external_role_self_critique,BN004,42,0,external_role_self_critique,0.9831828743313449,1,0.9999999999964087,False,3,3128,[]
2026-08-22T14:42:51.001905+00:00,4bfefe903b840b826e3ce577b5faf3a6e8576ddf,2,configs/s5_score_bn.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,S5BN|s42|BN004|L0|blind_resampling,BN004,42,0,blind_resampling,0.98415978298559,1,0.999999986085535,False,1,970,[]
2026-08-22T14:42:51.001905+00:00,4bfefe903b840b826e3ce577b5faf3a6e8576ddf,2,configs/s5_score_bn.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,S5BN|s42|BN004|L1|zero_shot,BN004,42,1,zero_shot,0.9728738317060606,1,0.9999828702744863,False,1,576,[]
2026-08-22T14:42:51.001905+00:00,4bfefe903b840b826e3ce577b5faf3a6e8576ddf,2,configs/s5_score_bn.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,S5BN|s42|BN004|L1|static_few_shot,BN004,42,1,static_few_shot,0.8534443698651331,1,0.9999355436720025,False,1,718,[]
2026-08-22T14:42:51.001905+00:00,4bfefe903b840b826e3ce577b5faf3a6e8576ddf,2,configs/s5_score_bn.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,S5BN|s42|BN004|L1|rag_only,BN004,42,1,rag_only,0.890324941559769,1,0.9994368323410763,False,1,815,[]
2026-08-22T14:42:51.001905+00:00,4bfefe903b840b826e3ce577b5faf3a6e8576ddf,2,configs/s5_score_bn.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,S5BN|s42|BN004|L1|rag_neural_loop,BN004,42,1,rag_neural_loop,0.890324941559769,1,0.9994368323410763,False,1,815,"[{'attempt': 1, 'verifier_b_target_probability': 0.8903250056017078, 'verifier_a_target_probability': 0.9994368323410763}]"
2026-08-22T14:42:51.001905+00:00,4bfefe903b840b826e3ce577b5faf3a6e8576ddf,2,configs/s5_score_bn.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,S5BN|s42|BN004|L1|rag_symbolic_loop,BN004,42,1,rag_symbolic_loop,0.890324941559769,1,0.9994368323410763,True,5,3183,"[{'attempt': 1, 'verifier_b_target_probability': 0.8903250056017078, 'verifier_a_target_probability': 0.9994368323410763}, {'attempt': 2, 'verifier_b_target_probability': 0.8058689336362548, 'verifier_a_target_probability': 0.9999993607599057}, {'attempt': 3, 'verifier_b_target_probability': 0.9676599090649077, 'verifier_a_target_probability': 0.9938131694246605}]"
2026-08-22T14:42:51.001905+00:00,4bfefe903b840b826e3ce577b5faf3a6e8576ddf,2,configs/s5_score_bn.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,S5BN|s42|BN004|L1|rag_neural_symbolic_feedback,BN004,42,1,rag_neural_symbolic_feedback,0.890324941559769,1,0.9994368323410763,False,1,815,"[{'attempt': 1, 'verifier_b_target_probability': 0.8903250056017078, 'verifier_a_target_probability': 0.9994368323410763}]"
2026-08-22T14:42:51.001905+00:00,4bfefe903b840b826e3ce577b5faf3a6e8576ddf,2,configs/s5_score_bn.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,S5BN|s42|BN004|L1|intrinsic_self_critique,BN004,42,1,intrinsic_self_critique,0.979674927947508,1,0.9999977131961396,False,3,2691,[]
2026-08-22T14:42:51.001905+00:00,4bfefe903b840b826e3ce577b5faf3a6e8576ddf,2,configs/s5_score_bn.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,S5BN|s42|BN004|L1|external_role_self_critique,BN004,42,1,external_role_self_critique,0.979674927947508,1,0.9999977131961396,False,3,2691,[]
2026-08-22T14:42:51.001905+00:00,4bfefe903b840b826e3ce577b5faf3a6e8576ddf,2,configs/s5_score_bn.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,S5BN|s42|BN004|L1|blind_resampling,BN004,42,1,blind_resampling,0.890324941559769,1,0.9994368323410763,False,1,815,[]
2026-08-22T14:42:51.001905+00:00,4bfefe903b840b826e3ce577b5faf3a6e8576ddf,2,configs/s5_score_bn.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,S5BN|s42|BN006|L0|zero_shot,BN006,42,0,zero_shot,0.0850820380989451,0,7.49276932721088e-08,False,1,501,[]
2026-08-22T14:42:51.001905+00:00,4bfefe903b840b826e3ce577b5faf3a6e8576ddf,2,configs/s5_score_bn.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,S5BN|s42|BN006|L0|static_few_shot,BN006,42,0,static_few_shot,0.9839698223605262,1,0.9999999484345127,False,1,744,[]
2026-08-22T14:42:51.001905+00:00,4bfefe903b840b826e3ce577b5faf3a6e8576ddf,2,configs/s5_score_bn.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,S5BN|s42|BN006|L0|rag_only,BN006,42,0,rag_only,0.02637412502270131,0,5.378661718236089e-07,False,1,893,[]
2026-08-22T14:42:51.001905+00:00,4bfefe903b840b826e3ce577b5faf3a6e8576ddf,2,configs/s5_score_bn.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,S5BN|s42|BN006|L0|rag_neural_loop,BN006,42,0,rag_neural_loop,0.9782248214269407,1,0.9999999946660654,False,3,2055,"[{'attempt': 1, 'verifier_b_target_probability': 0.02637412502270131, 'verifier_a_target_probability': 5.378661718236089e-07}, {'attempt': 2, 'verifier_b_target_probability': 0.9782248214269407, 'verifier_a_target_probability': 0.9999999946660654}]"
2026-08-22T14:42:51.001905+00:00,4bfefe903b840b826e3ce577b5faf3a6e8576ddf,2,configs/s5_score_bn.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,S5BN|s42|BN006|L0|rag_symbolic_loop,BN006,42,0,rag_symbolic_loop,0.02637412502270131,0,5.378661718236089e-07,False,1,893,"[{'attempt': 1, 'verifier_b_target_probability': 0.02637412502270131, 'verifier_a_target_probability': 5.378661718236089e-07}]"
2026-08-22T14:42:51.001905+00:00,4bfefe903b840b826e3ce577b5faf3a6e8576ddf,2,configs/s5_score_bn.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,S5BN|s42|BN006|L0|rag_neural_symbolic_feedback,BN006,42,0,rag_neural_symbolic_feedback,0.986331562965427,1,0.9999999999999223,False,3,2095,"[{'attempt': 1, 'verifier_b_target_probability': 0.02637412502270131, 'verifier_a_target_probability': 5.378661718236089e-07}, {'attempt': 2, 'verifier_b_target_probability': 0.9863315578283064, 'verifier_a_target_probability': 0.9999999999999223}]"
2026-08-22T14:42:51.001905+00:00,4bfefe903b840b826e3ce577b5faf3a6e8576ddf,2,configs/s5_score_bn.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,S5BN|s42|BN006|L0|intrinsic_self_critique,BN006,42,0,intrinsic_self_critique,0.024441453978904515,0,2.5621620169946624e-07,False,3,2919,[]
2026-08-22T14:42:51.001905+00:00,4bfefe903b840b826e3ce577b5faf3a6e8576ddf,2,configs/s5_score_bn.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,S5BN|s42|BN006|L0|external_role_self_critique,BN006,42,0,external_role_self_critique,0.024441453978904515,0,2.5621620169946624e-07,False,3,2919,[]
2026-08-22T14:42:51.001905+00:00,4bfefe903b840b826e3ce577b5faf3a6e8576ddf,2,configs/s5_score_bn.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,S5BN|s42|BN006|L0|blind_resampling,BN006,42,0,blind_resampling,0.02275765183891243,0,0.9987798977497265,False,2,1785,[]
2026-08-22T14:42:51.001905+00:00,4bfefe903b840b826e3ce577b5faf3a6e8576ddf,2,configs/s5_score_bn.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,S5BN|s42|BN006|L1|zero_shot,BN006,42,1,zero_shot,0.01749193320670605,0,4.3225982606274786e-06,False,1,512,[]
2026-08-22T14:42:51.001905+00:00,4bfefe903b840b826e3ce577b5faf3a6e8576ddf,2,configs/s5_score_bn.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,S5BN|s42|BN006|L1|static_few_shot,BN006,42,1,static_few_shot,0.9692812790814794,1,0.999669652983745,False,1,727,[]
2026-08-22T14:42:51.001905+00:00,4bfefe903b840b826e3ce577b5faf3a6e8576ddf,2,configs/s5_score_bn.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,S5BN|s42|BN006|L1|rag_only,BN006,42,1,rag_only,0.9413910286894865,1,0.9951537865645704,False,1,815,[]
2026-08-22T14:42:51.001905+00:00,4bfefe903b840b826e3ce577b5faf3a6e8576ddf,2,configs/s5_score_bn.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,S5BN|s42|BN006|L1|rag_neural_loop,BN006,42,1,rag_neural_loop,0.9413910286894865,1,0.9951537865645704,False,1,815,"[{'attempt': 1, 'verifier_b_target_probability': 0.9413911675909457, 'verifier_a_target_probability': 0.9951537865645704}]"
2026-08-22T14:42:51.001905+00:00,4bfefe903b840b826e3ce577b5faf3a6e8576ddf,2,configs/s5_score_bn.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,S5BN|s42|BN006|L1|rag_symbolic_loop,BN006,42,1,rag_symbolic_loop,0.11730355652282613,0,1.5317342820497885e-06,True,5,3113,"[{'attempt': 1, 'verifier_b_target_probability': 0.9413911675909457, 'verifier_a_target_probability': 0.9951537865645704}, {'attempt': 2, 'verifier_b_target_probability': 0.11730319158194755, 'verifier_a_target_probability': 1.5317342820497885e-06}, {'attempt': 3, 'verifier_b_target_probability': 0.7380010507895802, 'verifier_a_target_probability': 0.9801497234886487}]"
2026-08-22T14:42:51.001905+00:00,4bfefe903b840b826e3ce577b5faf3a6e8576ddf,2,configs/s5_score_bn.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,S5BN|s42|BN006|L1|rag_neural_symbolic_feedback,BN006,42,1,rag_neural_symbolic_feedback,0.9413910286894865,1,0.9951537865645704,False,1,815,"[{'attempt': 1, 'verifier_b_target_probability': 0.9413911675909457, 'verifier_a_target_probability': 0.9951537865645704}]"
2026-08-22T14:42:51.001905+00:00,4bfefe903b840b826e3ce577b5faf3a6e8576ddf,2,configs/s5_score_bn.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,S5BN|s42|BN006|L1|intrinsic_self_critique,BN006,42,1,intrinsic_self_critique,0.9657271984245059,1,0.9842461209206707,False,3,2706,[]
2026-08-22T14:42:51.001905+00:00,4bfefe903b840b826e3ce577b5faf3a6e8576ddf,2,configs/s5_score_bn.yaml,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,S5BN|s42|BN006|L1|external_role_self_critique,BN006,42,1,external_role_self_critique,0.9586057410115485,1,0.988867496497084,False,3,2692,[]
